,track_uri,popularity,name,danceability,energy,speechiness,instrumentalness,tempo,sentiment,negative,positive,neutral,lyrics
10,6UelLqGlWMcVH1E5c4H7lY,90,Watermelon Sugar,0.548,0.816,0.0465,0.0,95.39,0.9502,0.0,0.088,0.912,"[Verse 1]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

[Verse 2]
Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

[Post-Chorus]
I just wanna taste it, I just wanna taste it
Watermelon sugar high

[Bridge]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
[Outro]
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
Watermelon sugar109EmbedShare URLCopyEmbedCopy"
11,0ofHAoxe9vBkTCp2UQIavz,85,Dreams ,0.828,0.492,0.0276,0.00428,120.151,-0.9978,0.205,0.083,0.712,"[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting

[Verse 1: Rihanna]
Dry! ...Me a desert him
Nuh time to have you lurking
Him ah go act like he nuh like it
You know I dealt with you the nicest
Nuh body touch me you nuh righteous
Nuh badda, text me in a crisis
I believed all of your dreams, adoration
You took my heart and my keys and my patience
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
All that I wanted from you was to give me
Something that I never had
Something that you've never seen
Something that you've never been
Mmmmm
But I wake up and act like nothing's wrong
Just get ready fi...
[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Ner, ner, ner, ner, ner, ner
When yuh ago learn, learn, learn, learn, learn, learn?
Before the tables turn, turn, turn, turn, turn, turn

[Verse 2: Rihanna]
Beg you something, please
Baby, don't you leave
Don’t leave me stuck here in the streets, uh huh
If I get another chance to
I will never, no, never neglect you
I mean, who am I to hold your past against you?
I just hope that it gets to you
I hope that you see this through
I hope that you see this true
What can I say?
Please recognize I'm tryin', babe
I have to
[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting

[Verse 3: Drake with Rihanna]
Yeah, okay
You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one
Long distance, I need you
When I see potential, I just gotta see it through
If you had a twin, I would still choose you
I don't wanna rush into it if it's too soon
But I know you need to get done, done, done, done
If you come over
Sorry if I'm way less friendly
I got niggas tryna end me, oh (Yeah)
I spilled all my emotions tonight, I’m sorry
Rollin', rollin', rollin', rollin', rollin'
How many more shots until you're rollin'?
We just need a face-to-face
You could pick the time and the place
You spent some time away
Now you need to forward and give me all the...
[Chorus: Rihanna & Drake]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting

[Outro: Rihanna]
Mmmmm, mmmmm
Mmmmm, mmmmm
Work, work, work, work, work, work
Mmmmm, mmmmm
[Click here to learn more about the making of ""Work""]
[Produced by Boi-1da]619EmbedShare URLCopyEmbedCopy"
12,4kbj5MwxO1bq9wjT5g9HaA,83,Shut Up and Dance,0.578,0.866,0.0619,0.0,128.038,-0.3802,0.016,0.011,0.973,"[Intro]

[Chorus]
""Oh, don't you dare look back
Just keep your eyes on me""
I said, ""You're holding back""
She said, ""Shut up and dance with me""
This woman is my destiny
She said, ""Ooh hoo
Shut up and dance with me""

[Verse 1]
We were victims of the night
The chemical, physical kryptonite
Helpless to the bass and the fading light
Oh, we were bound to get together
Bound to get together
[Pre-Chorus]
She took my arm
I don't know how it happened
We took the floor and she said

[Chorus]
""Oh, don't you dare look back
Just keep your eyes on me""
I said, ""You're holding back""
She said, ""Shut up and dance with me""
This woman is my destiny
She said, ""Ooh hoo
Shut up and dance with me""
[Verse 2]
A backless dress and some beat up sneaks
My discothèque Juliet, teenage dream
I felt it in my chest as she looked at me
I knew we were bound to be together
Bound to be together
[Pre-Chorus]
She took my arm
I don't know how it happened
We took the floor and she said

[Chorus]
""Oh, don't you dare look back
Just keep your eyes on me""
I said, ""You're holding back""
She said, ""Shut up and dance with me""
This woman is my destiny
She said ""Ooh hoo
Shut up and dance with me""

Oh, c'mon girl!

[Keyboard/Synth Solo]

[Bridge]
Deep in her eyes
I think I see the future
I realize this is my last chance
She took my arm
I don't know how it happened
We took the floor and she said
[Chorus]
""Oh, don't you dare look back
Just keep your eyes on me""
I said, ""You're holding back""
She said, ""Shut up and dance with me""
This woman is my destiny
She said, ""Ooh hoo
Shut up and dance""
""Don't you dare look back
Just keep your eyes on me""
I said, ""You're holding back""
She said, ""Shut up and dance with me""
This woman is my destiny
She said, ""Ooh hoo
Shut up and dance with me""

[Outro]
""Ooh hoo
Shut up and dance with me""
""Ooh hoo
Shut up and dance with me""92EmbedShare URLCopyEmbedCopy"
13,7oK9VyNzrYvRFo7nQEYkWN,77,Mr. Brightside,0.356,0.924,0.0808,0.0,148.017,0.587,0.12,0.134,0.746,"[Verse 1]
Coming out of my cage and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss; how did it end up like this?
It was only a kiss; it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his

[Pre-Chorus]
Chest now, he takes off her
Dress now, let me go
And I just can't look; it's killing me
They're taking control

[Chorus]
Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside
[Instrumental Bridge]
[Verse 2]
I'm coming out of my cage, and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss; how did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his
[Pre-Chorus]
Chest now, he takes off her
Dress now, let me go
'Cause I just can't look, it's killing me
They're taking control

[Chorus]
Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside
[Instrumental Bridge]

[Outro]
I never...
I never...
I never...
I never...186EmbedShare URLCopyEmbedCopy"
14,6u7jPi22kF8CTQ3rb9DHE7,4,Old Town Road ,0.878,0.619,0.102,0.0,136.041,0.7936,0.016,0.068,0.916,"[Intro]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
(Kio, Kio)
[Verse 1]
I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now

[Chorus]
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

[Verse 2]
Ridin' on a tractor
Lean all in my bladder
Cheated on my baby
You can go and ask her
My life is a movie
Bull ridin' and boobies
Cowboy hat from Gucci
Wrangler on my booty
[Chorus]
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

[Outro]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I got the hor-133EmbedShare URLCopyEmbedCopy"
15,2cX2coZS1PYBfPs8wgbdWE,79,More Than A Woman ,0.601,0.703,0.0379,8.4e-05,106.164,0.9961,0.055,0.185,0.76,"[Verse 1]
Passion, instant
Sweat beads, feel me
Cupid's shot me
My heartbeat's racing
Tempt me (Tempt me), try me (Try me)
Feels so exciting
Thought of highly
It's yours entirely

[Chorus]
(I'll be) I'll be more than a lover
More than a woman, more than your other
(I'll be) I'll be more than a lover
More than a woman, more than enough for you
(I'll be) I'll, I'll be more than a lover
More than a woman, even more under covers
(I'll be more) I'll be more than a lover
More than a woman, more than enough for you

[Verse 2]
Midnight grindin'
Heart rate's climbin'
You go (You go), I go
Cause we share (We share) pillows (Pillows)
Chase me, leave me
There's still no separating
Morning massages
With new bones in your closet
[Chorus]
(I'll be) I'll be more than a lover
More than a woman, more than your other
(I said I'll be) I'll be more than a lover
More than a woman, more than enough for you
(I'll be more) I'll, I'll be more than a lover
(More) More than a woman, even more under covers
(I'm gonna be more) I'll be more than a lover
(Yeah) More than a woman, more than enough for you

[Bridge]
I don't think you're ready
(I don't think you're ready for this thing)
For this thing
(I don't think you're ready for this thing)
You're not ready, no, no
(I don't think you're ready for this thing)
This thing, this thing
(I don't think you're ready for this thing)

[Verse 3]
Constant pleasures
No scale can measure
Secrets, treasures
Keeps on getting better (Yeah)
Do you wanna roll with me?
We can go to foreign lands with your hand in my hand
Do you wanna ride with me?
We can be like Bonnie & Clyde, be by your side
[Chorus]
I'll be more than a lover
More than a woman, more than your other
I'll be more than a lover
More than a woman, more than enough for you
I'll, I'll be more than a lover
More than a woman, even more under covers
I'll be more than a lover
More than a woman, more than enough for you23EmbedShare URLCopyEmbedCopy"
16,3xdjjKMcMOFgo1eQrfbogM,78,Wagon Wheel,0.537,0.66,0.0296,0.0,148.096,0.9806,0.043,0.127,0.831,"[Verse 1]
Heading down south to the land of the pines
I'm thumbing my way into North Caroline
Staring up the road and pray to God I see headlights
I made it down the coast in seventeen hours
Picking me a bouquet of dogwood flowers
And I'm a-hoping for Raleigh, I can see my baby tonight

[Chorus]
So rock me mama like a wagon wheel
Rock me mama any way you feel
Hey mama rock me
Rock me mama like the wind and the rain
Rock me mama like a south bound train
Hey mama rock me

[Verse 2]
Running from the cold up in New England
I was born to be a fiddler in an old time string band
My baby plays a guitar, I pick a banjo now
Oh, north country winters keep a-getting me down
Lost my money playing poker so I had to leave town
But I ain't turning back to living that old life no more

[Chorus]
So rock me mama like a wagon wheel
Rock me mama any way you feel
Hey mama rock me
Rock me mama like the wind and the rain
Rock me mama like a south bound train
Hey mama rock me
[Verse 3]
Walking to the south out of Roanoke
I caught a trucker out of Philly had a nice long toke
But he's a heading west from the Cumberland gap
To Johnson City, Tennessee
And I got to get a move on before the sun
I hear my baby calling my name and I know that she's the only one
And if I die in Raleigh at least I will die free

[Chorus]
So rock me mama like a wagon wheel
Rock me mama any way you feel
Hey mama rock me
Oh rock me mama like the wind and the rain
Rock me mama like a south bound train
Hey hey mama rock me
So rock me mama like a wagon wheel
Rock me mama any way you feel
Hey hey mama rock me
Mama rock me
Mama rock me
Rock me mama like the wind and the rain
Rock me mama like a south bound train
Hey hey mama rock me
You can rock me
Rock me31EmbedShare URLCopyEmbedCopy"
17,6leiB1fEsTnVCuPiielde5,68,Something Like That,0.507,0.85,0.0472,0.0,171.8,-0.9983,0.198,0.121,0.681,"[Intro: Dr. Dre and MC Ren]
Ah yeah, yo Ren, yo ready to do this shit?
Yeah, Dre, let's rip shit up
Hey yo, Yella Boy, why don't you kick me one of them funky ass beats?
Yo, we got my homeboy Eazy E in the house
Yeah, Compton's definitely in the house
Yo Ren, what we gonna call this shit? Tell 'em what yo name is
Yeah something like that
Alright, let's kick this shit on the one
Kick it

[Verse 1: MC Ren and Dr. Dre]
Back by demand, now it's big as fuck
Because you as the public, you should know what's up
""Compton's in the House"" was more than gold, it was a hit
Cause it was based on some crazy shit
So our final conclusion has been permitted
Punks made us a target and knew that we'd hit it
But that was a part of showbiz
Hey yo, homeboy, why don't you tell 'em what your name is

[Verse 2: MC Ren and Dr. Dre]
Well for the record it's Ren, and for the street it's villain
And strapped with a gat, it's more like Matt Dillon
On ""Gunsmoke"", but not a man of the law
I'm just the baddest motherfucker that you ever saw
See, I peep and then I creep on a fool
Get my blood pressure high, but still stay cool
Dig a grave of a nigga lookin' up to me
That really had the nerve that he could fuck with me
Who was the man in the mask, while I was waitin' to ask
You know, it's MC Ren kickin' mucho ass
Gettin' respect in showbiz
Hey yo homeboy, what's up?
Why don't you tell 'em what your name is?
[Verse 3: Dr. Dre]
Dre, the motherfuckin' doctor, bitch hopper
The sucker-motherfucker stopper
Back with a vocal track that's a fresh one
So now, let's get the motherfuckin' session
Goin', flowin'. It's time to start throwin' - rhymes
So keep in mind all the suckers I'm blowin'
Cause I'm a start showin' the time
Never sayin' I'm the best and just goin' for mine
Unlike a lotta suckers who claim they're gettin' busy
When their records only make good frisbees
You need to quit runnin' off the mouth
Stop and think before you put some whack bullshit out
It's not difficult, in fact it's kinda simple
To create something funky that's original
You either talkin' 'bout the place to be
Who you are, what you got, or about a sucker MC

[Interlude: Dr. Dre and MC Ren]
Oh yeah, that's what I'm talkin' about, Ren
You know what I'm sayin'?
Yeah, I know what you're sayin', Dre, but you still ain't told 'em enough, man
Alright, alright
Well, let's kick one more verse right here, alright
Kick it
[Verse 4: MC Ren & Dr. Dre]
This is portable, something to fuck with yo ear
Ren and Dre will appear when the sound is clear
To fuck it up like we always do, and that's the trick
Sayin' some shit to make the bitches wanna suck our dicks
But it's an everyday thang
Communicating to y'all with the Compton slang
Compton's back in the house and your appartment
So open your door, by the way, so we can start it
Test the monitors and call this mic
Cause the way we feel, we're gonna fuck it up tonight
I got my mic in my hand, with a hell of a grip
Bitches screamin' and shit, now it's a trip
Waitin' for the grand finale, or the end
Or stupid rhymes set by Dre and Ren
Well, like a kid, we get new shoes and go faster
Smilin', like hell, as we move past the
Suckers, the motherfuckers with the ego hype
Well we're positive and they're on a negative type
And if think we're about to quit...
Motherfucker you ain't heard shit

[Outro: MC Ren & Dr. Dre]
Yeah, that shit was funky, you know what I'm sayin', Ren?
I know what you're sayin', this is MC Ren and Dr. Dre
Cold kickin' it in the place
Ah yeah, my mellow Eazy E in the house
Yella Boy in the house
My boy Ice Cube
Arabian Prince cold rockin' shit
Oh yeah, hey, I'm a say whassup to my homeboys from CMW
Yeah, hey, yo Ren, whatta we gonna call this shit?
""Tell 'em what yo' name is?""
Yeah something like that...3EmbedShare URLCopyEmbedCopy"
18,28wGX1hoLCRbBZbEqITvE3,0,Ain't No Mountain High Enough ,0.677,0.693,0.0343,0.0,130.013,0.9945,0.033,0.236,0.73,"[Verse 1: Marvin Gaye]
Listen, baby
Ain't no mountain high
Ain't no valley low
Ain't no river wide enough, baby

[Tammi Terrell]
If you need me, call me
No matter where you are
No matter how far (Don't worry, baby)
Just call my name
I'll be there in a hurry
You don't have to worry
Cause baby there

[Chorus: Marvin Gaye & Tammi Terrell]
Ain't no mountain high enough
Ain't no valley low enough
Ain't no river wide enough
To keep me from getting to you, babe

[Verse 2: Marvin Gaye]
Remember the day
I set you free
I told you you could always count on me, darling
From that day on, I made a vow
I'll be there when you want me
Someway, somehow
Oh baby there
[Chorus: Marvin Gaye & Tammi Terrell]
Ain't no mountain high enough
Ain't no valley low enough
Ain't no river wide enough
To keep me from getting to you, babe

[Bridge: Marvin Gaye]
Oh no, darling

[Tammi Terrell]
No wind, no rain
Nor winter storm
Can't stop me, baby

[Marvin Gaye]
No, no baby

[Tammi Terrell]
Cause you are my goal

[Marvin Gaye]
If you're ever in trouble
I'll be there on the double
Just send for me

[Marvin Gaye & Tammi Terrell]
Oh, baby!
[Verse 3]
My love is alive
Way down in my heart
Although we are miles apart

[Marvin Gaye]
If you ever need a helping hand
I'll be there on the double
Just as fast as I can

[Chorus: Marvin Gaye & Tammi Terrell]
Don't you know that there...
Ain't no mountain high enough
Ain't no valley low enough
Ain't no river wide enough
To keep me from getting to you, baby
Ain't no mountain high enough
Ain't no valley low enough
Ain't no river wide enough
Ain't no mountain high enough
Ain't no valley low enough34EmbedShare URLCopyEmbedCopy"
19,4lCv7b86sLynZbXhfScfm2,75,Firework,0.638,0.826,0.0479,0.0,124.072,0.9829,0.053,0.121,0.826,"[Verse 1]
Do you ever feel like a plastic bag
Drifting through the wind, wanting to start again?
Do you ever feel, feel so paper-thin
Like a house of cards, one blow from caving in?
Do you ever feel already buried deep?
Six feet under screams, but no one seems to hear a thing
Do you know that there's still a chance for you?
'Cause there's a spark in you

[Pre-Chorus]
You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July

[Chorus]
'Cause baby, you're a firework
Come on show 'em what you're worth
Make 'em go, ""Aah, aah, aah""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Aah, aah, aah""
You're gonna leave them all in awe, awe, awe
[Verse 2]
You don't have to feel like a waste of space
You're original, cannot be replaced
If you only knew what the future holds
After a hurricane comes a rainbow
Maybe a reason why all the doors are closed
So you could open one that leads you to the perfect road
Like a lightning bolt, your heart will glow
And when it's time, you'll know

[Pre-Chorus]
You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July

[Chorus]
'Cause baby, you're a firework
Come on, show 'em what you're worth
Make 'em go, ""Aah, aah, aah""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Aah, aah, aah""
You're gonna leave them all in awe, awe, awe
[Bridge]
Boom, boom, boom
Even brighter than the moon, moon, moon
It's always been inside of you, you, you
And now it's time to let it through

[Chorus]
'Cause baby, you're a firework
Come on, show 'em what you're worth
Make 'em go, ""Aah, aah, aah""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Aah, aah, aah""
You're gonna leave them all in awe, awe, awe

[Outro]
Boom, boom, boom
Even brighter than the moon, moon, moon
Boom, boom, boom
Even brighter than the moon, moon, moon83EmbedShare URLCopyEmbedCopy"
20,1nnsiuuYlvPF9gxXIiyAr8,67,I Was On a Boat That Day,0.535,0.915,0.0991,0.0,140.13,0.9274,0.041,0.087,0.873,"[Verse 1]
I remember it like it was yesterday
'Cause it was
I was letting this sun and the rum just do what it does
I threw my phone in the water
Little push off the dock
She was packing her bags I was poppin' a top

[Chorus]
Is she gone for the summer?
Gone for the night?
Gone for the weekend or the rest of my life?
Was she laughing?
Was she crying as she walked away?
I can't say
I was on a boat that day
The river was rolling
I was getting my float on
She was telling me so long
I was already so long gone
Yeah

[Verse 2]
She could have been halfway to Houston but I didn't care
I was drunk as a skunk eating lunch with a cross eyed bear
You've been there
She was looking for something, better than me
I was looking for nothing, just riding the breeze
[Chorus]
Is she gone for the summer?
Gone for the night?
Gone for the weekend or the rest of my life?
Was she laughing?
Was she crying as she walked away?
I can't say
I was on a boat that day
The river was rolling
I was getting my float on
She was telling me so long
I was already so long gone
Yeah
Hey hey

[Bridge]
I remember it like it was yesterday
'Cause it was
And I still got a buzz

[Chorus]
Is she gone for the summer?
Gone for the night?
Gone for the weekend or the rest of my life?
Was she laughing?
Was she crying as she walked away?
I can't say
I was on a boat that day
The river was rolling
I was getting my float on
She was telling me so long
I was on a boat that day
The river was rolling
I was getting my float on
She was telling me so long
I was on a boat that day
Hey hey hey (Hey hey hey)
I was on a boat that day
Hey hey heyEmbedShare URLCopyEmbedCopy"
21,3ts6xK5GzfMAAriT9AIBmP,71,Barefoot Blue Jean Night,0.599,0.807,0.0402,0.0,172.017,0.9913,0.008,0.16,0.832,"[Verse 1]
A full moon shining bright
Edge of the water; we were feeling alright
Back down a country road
The girls are always hot, and the beer is ice cold
Cadillac, horns on the hood
My buddy Frankie had his dad hook him up good
Girls smile when we roll by
They hop in the back, and we cruise to the river side

[Chorus]
Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night

[Verse 2]
Blue eyes and auburn hair
Sittin' lookin' pretty by the fire in a lawn chair
New to town, and new to me
Her ruby red lips was sippin' on sweet tea
Shot me in love like a shootin' star
So, I grabbed a beer and my ol' guitar
Then we sat around till the break of dawn
Howlin' and singin' our favorite song
[Chorus]
Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night
Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night

[Outro]
(Whoa-oh)
Barefoot, blue jean night
(Whoa-oh)
A barefoot, blue jean night
(Whoa-oh)
Barefoot, blue jean night
A barefoot, blue jean night
It's a barefoot, blue jean night
A barefoot, blue jean night4EmbedShare URLCopyEmbedCopy"
22,7ePFDzrnLt3Ynqgy2UFWri,64,"December, 1963 ",0.727,0.588,0.0253,5.46e-06,104.413,0.9452,0.021,0.091,0.888,"[Verse 1: Gerry Polci]
Oh, what a night
Late December, back in '63
What a very special time for me
As I remember, what a night

[Verse 2: Gerry Polci]
Oh, what a night
You know, I didn't even know her name
But I was never gonna be the same
What a lady, what a night

[Chorus: Frankie Valli]
Oh, I, I got a funny feeling
When she walked in the room
And my, as I recall
It ended much too soon

[Verse 3: Gerry Polci]
(Oh, what a night)
Hypnotizing, mesmerizin' me
She was everything I dreamed she'd be
Sweet surrender, what a night

[Bridge: Don Ciccone]
And I felt a rush
Like a rolling bolt of thunder
Spinning my head around
And takin' my body under
(Oh, what a night)
[Chorus: Frankie Valli]
Oh, I got a funny feeling
When she walked in the room
And my, as I recall
It ended much too soon

[Verse 4: Gerry Polci]
(Oh, what a night)
Why'd it take so long to see the light?
Seemed so wrong, but now it seems so right
What a lady, what a night

[Bridge: Don Ciccone]
Oh, I felt a rush
Like a rolling bolt of thunder
Spinning my head around
And takin' my body under

[Outro: Gerry Polci, Frankie Valli, Don Ciccone]
(Oh, what a night)
Do do do, do do, do do do do
(Oh, what a night)
Do do do, do do, do do do do
(Oh, what a night)
Do do do, do do, do do do do
(Oh, what a night)
Do do do, do do, do do do do...10EmbedShare URLCopyEmbedCopy"
23,0tEPv5fuzMhtm6NM5GvQiF,58,All My Favorite People ,0.422,0.919,0.0639,0.000605,83.867,0.9987,0.032,0.306,0.662,"[Verse 1: Maren Morris]
Not everybody drinks on a Tuesday night
Mixes their liquor with Crystal Light
With a couple of friends they called out of the blue
And not everybody spends what they made that week
On a tank of gas and a little bit of weed
But all my favorite people do

[Chorus: Maren Morris]
I don't know about them, but I know about us
It is what it is and we love who we love
Not everybody gets what we’re going through
But all my favorite people do
Yeah, all my favorite people do

[Post-Chorus: Maren Morris]
Come on, TJ

[Verse 2: TJ Osborne]
Not everybody's gonna find clarity
In a back porch sittin' kind of therapy
With a little bit of wine, John Prine, and Camel Blues (Oh no)
Not everybody leaves well enough alone
Stays out of business that ain’t their own
But all my favorite people do
[Chorus: Maren Morris]
Well, I don't know about them, but I know about us
It is what it is and we love who we love
Not everybody gets what we're going through
But all my favorite people do
Yeah, all my favorite people do

[Bridge: Maren Morris]
All my favorite people, all my favorite people
All my favorite people, yeah, they do
Yeah, we ain't all perfect, but we're doing alright
Everybody's worried 'bout tryin' to get by
But all my favorite people do

[Chorus: Maren Morris]
Well, I don’t know about them, but I know about us
It is what it is and we love who we love
Not everybody gets what we’re going through
But all my favorite people do
Yeah, all my favorite people doEmbedShare URLCopyEmbedCopy"
24,1Pje5DSZWSD1JLEZVx7Fma,0,Jack & Diane,0.818,0.445,0.0503,1.62e-05,103.938,0.9922,0.0,0.17,0.83,"[Verse 1]
Little ditty about Jack and Diane
Two American kids growin' up in the heartland
Jack, he's gonna be a football star
Diane's debutante backseat of Jacky's car

[Verse 2]
Suckin' on a chili dog outside the Tastee Freez
Diane's sittin' on Jacky's lap, he's got his hand between her knees
Jacky say, ""Hey Diane, lets run off behind a shady tree
Dribble off those Bobby Brooks slacks, now do what I please""
Say a....

[Chorus]
Oh yeah, life goes on
Long after the thrill of livin' is gone
I say, oh yeah say life goes on
Long after the thrill of livin' is gone
Now walk on

[Verse 3]
Jacky sits back, collects his thoughts for the moment
Scratches his head and does his best James Dean
""Well then, there Diane, we ought to run off to the city""
Diane says, ""Baby, you ain't missin' nothing""
But Jacky say a...
[Chorus]
Oh yeah, life goes on
Long after the thrill of livin' is gone
Oh yeah I say life goes on
Long after the thrill of livin' is gone

[Bridge]
Gonna let it rock, let it roll
Let the Bible Belt come and save my soul
Holdin on to sixteen as long as you can
Changes come around real soon
Make us women and men

[Chorus]
Oh yeah, life goes on
Long after the thrill of livin' is gone
Oh yeah they say life goes on
Long after the thrill of livin' is gone

[Outro]
A little ditty about Jack and Diane
Two American kids doing the best they can11EmbedShare URLCopyEmbedCopy"
25,3eBnEo9WL34ulBCZlLpUQO,55,Chicken Fried,0.566,0.713,0.0418,0.0,169.861,0.9991,0.017,0.278,0.705,"[Intro]
You know I like my chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up

[Verse 1]
Well I was raised up beneath the shade of a Georgia Pine
And that's home you know
Sweet tea, pecan pie, and homemade wine where the peaches grow
And my house it's not much to talk about
But it's filled with love that's grown in southern ground

[Chorus]
And a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

[Verse 2]
It's funny how it's the little things in life that mean the most
Not where you live, what you drive, or the price tag on your clothes
There's no dollar sign on a piece of mind
This I've come to know
So if you agree, have a drink with me
Raise your glasses for a toast
[Chorus]
To a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

[Interlude]

[Verse 3]
I thank God for my life
And for the stars and stripes
May freedom forever fly, let it ring
Salute the ones who died
The ones that give their lives so we don't have to sacrifice
All the things we love

[Chorus]
Like our chicken fried
And cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love
Get your little chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've done seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love28EmbedShare URLCopyEmbedCopy"
